geneName family
PGSC0003DMT400086163 2346
PGSC0003DMT400024322 2346
PGSC0003DMT400020884 2358
PGSC0003DMT400042942 2358
PGSC0003DMT400054221 2358
PGSC0003DMT400078278 2358
PGSC0003DMT400020968 2365
PGSC0003DMT400050663 2365
PGSC0003DMT400053547 2365
PGSC0003DMT400053553 2365
PGSC0003DMT400059830 2365
PGSC0003DMT400059832 2365
PGSC0003DMT400042681 2365
PGSC0003DMT400088259 2365
PGSC0003DMT400021010 2366
PGSC0003DMT400021014 2366
PGSC0003DMT400060913 2366
PGSC0003DMT400021160 2387
PGSC0003DMT400052941 2387
PGSC0003DMT400078073 2387
PGSC0003DMT400021697 2430
PGSC0003DMT400010422 2430
PGSC0003DMT400021699 2430
PGSC0003DMT400022138 2462
PGSC0003DMT400072415 2462
PGSC0003DMT400022793 2519
PGSC0003DMT400049440 2519
PGSC0003DMT400022835 2522
PGSC0003DMT400080368 2522
PGSC0003DMT400022937 2526
PGSC0003DMT400028617 2526
PGSC0003DMT400022961 2528
PGSC0003DMT400039051 2528
PGSC0003DMT400040407 2528
PGSC0003DMT400023094 2539
PGSC0003DMT400072611 2539
PGSC0003DMT400023399 2556
PGSC0003DMT400055176 2556
PGSC0003DMT400023810 2590
PGSC0003DMT400023812 2590
PGSC0003DMT400060100 2590
PGSC0003DMT400023977 2604
PGSC0003DMT400071001 2604
PGSC0003DMT400085676 2604
PGSC0003DMT400023981 2605
PGSC0003DMT400067150 2605
PGSC0003DMT400055541 2605
PGSC0003DMT400052203 2605
PGSC0003DMT400090661 2605
PGSC0003DMT400064164 2605
PGSC0003DMT400001613 2605
PGSC0003DMT400083148 2605
PGSC0003DMT400024050 2611
PGSC0003DMT400052695 2611
PGSC0003DMT400024163 2617
PGSC0003DMT400035801 2617
PGSC0003DMT400024262 2622
PGSC0003DMT400054817 2622
PGSC0003DMT400056270 2622
PGSC0003DMT400079605 2622
PGSC0003DMT400081220 2622
PGSC0003DMT400040308 2622
PGSC0003DMT400024263 2623
PGSC0003DMT400085965 2623
PGSC0003DMT400089296 2623
PGSC0003DMT400094436 2623
PGSC0003DMT400096690 2623
PGSC0003DMT400024493 2641
PGSC0003DMT400053158 2641
PGSC0003DMT400064492 2641
PGSC0003DMT400024588 2647
PGSC0003DMT400000212 2647
PGSC0003DMT400080692 2647
PGSC0003DMT400055752 2647
PGSC0003DMT400024731 2657
PGSC0003DMT400052577 2657
PGSC0003DMT400024982 2666
PGSC0003DMT400054523 2666
PGSC0003DMT400024996 2668
PGSC0003DMT400029243 2668
PGSC0003DMT400025007 2669
PGSC0003DMT400038915 2669
PGSC0003DMT400054066 2669
PGSC0003DMT400072853 2669
PGSC0003DMT400072854 2669
PGSC0003DMT400076837 2669
PGSC0003DMT400025134 2677
PGSC0003DMT400058490 2677
PGSC0003DMT400039488 2677
PGSC0003DMT400025178 2684
PGSC0003DMT400075801 2684
PGSC0003DMT400025236 2688
PGSC0003DMT400029404 2688
PGSC0003DMT400048431 2688
PGSC0003DMT400061823 2688
PGSC0003DMT400025292 2692
PGSC0003DMT400037284 2692
PGSC0003DMT400037374 2692
PGSC0003DMT400025371 2700
PGSC0003DMT400060181 2700
PGSC0003DMT400025373 2700
PGSC0003DMT400025627 2723
PGSC0003DMT400060623 2723
PGSC0003DMT400025807 2730
PGSC0003DMT400075397 2730
PGSC0003DMT400025886 2737
PGSC0003DMT400035507 2737
PGSC0003DMT400048038 2737
PGSC0003DMT400038021 2737
PGSC0003DMT400026083 2748
PGSC0003DMT400014704 2748
PGSC0003DMT400018572 2748
PGSC0003DMT400030540 2748
PGSC0003DMT400046105 2748
PGSC0003DMT400000682 2748
PGSC0003DMT400013962 2748
PGSC0003DMT400047636 2748
PGSC0003DMT400053591 2748
PGSC0003DMT400059947 2748
PGSC0003DMT400067804 2748
PGSC0003DMT400085422 2748
PGSC0003DMT400085542 2748
PGSC0003DMT400086620 2748
PGSC0003DMT400089571 2748
PGSC0003DMT400089774 2748
PGSC0003DMT400090725 2748
PGSC0003DMT400091097 2748
PGSC0003DMT400092967 2748
PGSC0003DMT400092971 2748
PGSC0003DMT400092979 2748
PGSC0003DMT400093271 2748
PGSC0003DMT400093665 2748
PGSC0003DMT400094917 2748
PGSC0003DMT400097734 2748
PGSC0003DMT400093154 2748
PGSC0003DMT400060514 2748
PGSC0003DMT400077270 2748
PGSC0003DMT400026172 2751
PGSC0003DMT400056612 2751
PGSC0003DMT400009610 2751
PGSC0003DMT400015183 2751
PGSC0003DMT400032122 2751
PGSC0003DMT400054945 2751
PGSC0003DMT400079517 2751
PGSC0003DMT400026242 2758
PGSC0003DMT400043891 2758
PGSC0003DMT400076933 2758
PGSC0003DMT400026262 2759
PGSC0003DMT400026293 2759
PGSC0003DMT400026643 2786
PGSC0003DMT400065551 2786
PGSC0003DMT400026662 2788
PGSC0003DMT400051429 2788
PGSC0003DMT400082345 2788
PGSC0003DMT400026679 2792
PGSC0003DMT400035636 2792
PGSC0003DMT400076858 2792
PGSC0003DMT400026747 2798
PGSC0003DMT400057245 2798
PGSC0003DMT400026832 2804
PGSC0003DMT400026835 2804
PGSC0003DMT400026950 2812
PGSC0003DMT400078778 2812
PGSC0003DMT400026959 2815
PGSC0003DMT400043016 2815
PGSC0003DMT400078715 2815
PGSC0003DMT400078716 2815
PGSC0003DMT400027205 2837
PGSC0003DMT400077123 2837
PGSC0003DMT400027236 2841
PGSC0003DMT400080852 2841
PGSC0003DMT400027247 2842
PGSC0003DMT400064979 2842
PGSC0003DMT400039276 2842
PGSC0003DMT400027406 2855
PGSC0003DMT400046295 2855
PGSC0003DMT400027594 2867
PGSC0003DMT400027595 2867
PGSC0003DMT400027652 2873
PGSC0003DMT400079040 2873
PGSC0003DMT400036981 2873
PGSC0003DMT400028077 2905
PGSC0003DMT400057758 2905
PGSC0003DMT400028119 2911
PGSC0003DMT400053992 2911
PGSC0003DMT400028288 2927
PGSC0003DMT400044777 2927
PGSC0003DMT400050843 2927
PGSC0003DMT400028642 2954
PGSC0003DMT400049354 2954
PGSC0003DMT400028722 2960
PGSC0003DMT400060447 2960
PGSC0003DMT400028755 2963
PGSC0003DMT400049259 2963
PGSC0003DMT400028763 2964
PGSC0003DMT400069794 2964
PGSC0003DMT400028801 2968
PGSC0003DMT400036338 2968
PGSC0003DMT400052382 2968
PGSC0003DMT400096430 2968
PGSC0003DMT400028805 2969
PGSC0003DMT400052344 2969
PGSC0003DMT400029080 2981
PGSC0003DMT400096869 2981
PGSC0003DMT400029116 2982
PGSC0003DMT400029117 2982
PGSC0003DMT400029118 2982
PGSC0003DMT400030934 2982
PGSC0003DMT400029178 2984
PGSC0003DMT400064593 2984
PGSC0003DMT400029569 3005
PGSC0003DMT400063678 3005
PGSC0003DMT400029687 3010
PGSC0003DMT400029689 3010
PGSC0003DMT400034084 3010
PGSC0003DMT400034092 3010
PGSC0003DMT400017363 3010
PGSC0003DMT400017366 3010
PGSC0003DMT400017367 3010
PGSC0003DMT400017372 3010
PGSC0003DMT400017379 3010
PGSC0003DMT400017381 3010
PGSC0003DMT400017382 3010
PGSC0003DMT400017387 3010
PGSC0003DMT400044224 3010
PGSC0003DMT400044229 3010
PGSC0003DMT400088001 3010
PGSC0003DMT400096380 3010
PGSC0003DMT400040093 3010
PGSC0003DMT400053423 3010
PGSC0003DMT400046879 3010
PGSC0003DMT400046887 3010
PGSC0003DMT400046992 3010
PGSC0003DMT400053377 3010
PGSC0003DMT400087849 3010
PGSC0003DMT400046891 3010
PGSC0003DMT400046995 3010
PGSC0003DMT400053424 3010
PGSC0003DMT400044231 3010
PGSC0003DMT400053421 3010
PGSC0003DMT400029838 3021
PGSC0003DMT400029881 3021
PGSC0003DMT400060438 3021
PGSC0003DMT400061466 3021
PGSC0003DMT400030105 3029
PGSC0003DMT400026369 3029
PGSC0003DMT400030317 3045
PGSC0003DMT400033858 3045
PGSC0003DMT400036428 3045
PGSC0003DMT400030530 3060
PGSC0003DMT400030533 3060
PGSC0003DMT400030534 3060
PGSC0003DMT400030892 3083
PGSC0003DMT400036813 3083
PGSC0003DMT400030947 3084
PGSC0003DMT400039498 3084
PGSC0003DMT400039506 3084
PGSC0003DMT400031109 3090
PGSC0003DMT400031130 3090
PGSC0003DMT400041346 3090
PGSC0003DMT400061600 3090
PGSC0003DMT400031530 3112
PGSC0003DMT400054346 3112
PGSC0003DMT400031543 3115
PGSC0003DMT400046546 3115
PGSC0003DMT400061874 3115
PGSC0003DMT400069911 3115
PGSC0003DMT400031676 3118
PGSC0003DMT400031677 3118
PGSC0003DMT400031679 3118
PGSC0003DMT400032012 3118
PGSC0003DMT400032022 3118
PGSC0003DMT400089400 3118
PGSC0003DMT400037184 3118
PGSC0003DMT400025519 3118
PGSC0003DMT400046559 3118
PGSC0003DMT400046562 3118
PGSC0003DMT400046587 3118
PGSC0003DMT400046586 3118
PGSC0003DMT400046590 3118
PGSC0003DMT400046627 3118
PGSC0003DMT400046763 3118
PGSC0003DMT400063372 3118
PGSC0003DMT400063373 3118
PGSC0003DMT400036919 3118
PGSC0003DMT400092368 3118
PGSC0003DMT400046834 3118
PGSC0003DMT400093835 3118
PGSC0003DMT400046762 3118
PGSC0003DMT400031742 3120
PGSC0003DMT400031740 3120
PGSC0003DMT400083709 3120
PGSC0003DMT400031792 3122
PGSC0003DMT400031793 3122
PGSC0003DMT400031910 3125
PGSC0003DMT400047690 3125
PGSC0003DMT400032756 3169
PGSC0003DMT400079158 3169
PGSC0003DMT400079160 3169
PGSC0003DMT400079209 3169
PGSC0003DMT400079157 3169
PGSC0003DMT400079159 3169
PGSC0003DMT400079206 3169
PGSC0003DMT400079207 3169
PGSC0003DMT400079208 3169
PGSC0003DMT400032938 3182
PGSC0003DMT400037711 3182
PGSC0003DMT400064185 3182
PGSC0003DMT400014630 3182
PGSC0003DMT400066165 3182
PGSC0003DMT400033232 3197
PGSC0003DMT400047047 3197
PGSC0003DMT400033584 3226
PGSC0003DMT400068101 3226
PGSC0003DMT400034066 3258
PGSC0003DMT400045733 3258
PGSC0003DMT400034190 3266
PGSC0003DMT400029511 3266
PGSC0003DMT400034220 3272
PGSC0003DMT400065692 3272
PGSC0003DMT400034266 3276
PGSC0003DMT400087525 3276
PGSC0003DMT400092899 3276
PGSC0003DMT400096803 3276
PGSC0003DMT400034269 3277
PGSC0003DMT400034271 3277
PGSC0003DMT400035755 3277
PGSC0003DMT400034284 3279
PGSC0003DMT400083129 3279
PGSC0003DMT400034324 3282
PGSC0003DMT400061545 3282
PGSC0003DMT400069725 3282
PGSC0003DMT400034353 3285
PGSC0003DMT400056370 3285
PGSC0003DMT400034537 3297
PGSC0003DMT400034541 3297
PGSC0003DMT400034542 3297
PGSC0003DMT400034544 3297
PGSC0003DMT400034564 3299
PGSC0003DMT400060674 3299
PGSC0003DMT400035019 3334
PGSC0003DMT400035020 3334
PGSC0003DMT400035051 3339
PGSC0003DMT400035054 3339
PGSC0003DMT400073593 3339
PGSC0003DMT400035064 3340
PGSC0003DMT400047154 3340
PGSC0003DMT400065743 3340
PGSC0003DMT400075021 3340
PGSC0003DMT400035434 3353
PGSC0003DMT400089332 3353
PGSC0003DMT400097667 3353
PGSC0003DMT400035730 3372
PGSC0003DMT400056261 3372
PGSC0003DMT400082811 3372
PGSC0003DMT400035762 3378
PGSC0003DMT400040962 3378
PGSC0003DMT400079379 3378
PGSC0003DMT400035764 3379
PGSC0003DMT400048694 3379
PGSC0003DMT400056505 3379
PGSC0003DMT400097071 3379
PGSC0003DMT400036081 3398
PGSC0003DMT400043087 3398
PGSC0003DMT400055332 3398
PGSC0003DMT400036131 3401
PGSC0003DMT400036135 3401
PGSC0003DMT400085974 3401
PGSC0003DMT400036132 3401
PGSC0003DMT400088035 3401
PGSC0003DMT400090664 3401
PGSC0003DMT400036205 3405
PGSC0003DMT400023145 3405
PGSC0003DMT400036445 3414
PGSC0003DMT400067168 3414
PGSC0003DMT400036505 3417
PGSC0003DMT400038710 3417
PGSC0003DMT400036607 3427
PGSC0003DMT400058863 3427
PGSC0003DMT400059065 3427
PGSC0003DMT400062777 3427
PGSC0003DMT400070458 3427
PGSC0003DMT400070460 3427
PGSC0003DMT400070461 3427
PGSC0003DMT400070462 3427
PGSC0003DMT400070463 3427
PGSC0003DMT400070465 3427
PGSC0003DMT400080330 3427
PGSC0003DMT400087033 3427
PGSC0003DMT400059063 3427
PGSC0003DMT400090678 3427
PGSC0003DMT400070466 3427
PGSC0003DMT400088602 3427
PGSC0003DMT400036899 3457
PGSC0003DMT400037491 3457
PGSC0003DMT400036963 3462
PGSC0003DMT400036964 3462
PGSC0003DMT400036974 3463
PGSC0003DMT400074071 3463
PGSC0003DMT400037124 3471
PGSC0003DMT400065069 3471
PGSC0003DMT400037682 3500
PGSC0003DMT400056432 3500
PGSC0003DMT400038056 3520
PGSC0003DMT400048020 3520
PGSC0003DMT400048026 3520
PGSC0003DMT400038058 3521
PGSC0003DMT400043339 3521
PGSC0003DMT400038282 3535
PGSC0003DMT400038283 3535
PGSC0003DMT400038284 3535
PGSC0003DMT400038285 3535
PGSC0003DMT400038286 3535
PGSC0003DMT400038291 3535
PGSC0003DMT400038292 3535
PGSC0003DMT400038293 3535
PGSC0003DMT400067635 3535
PGSC0003DMT400038307 3536
PGSC0003DMT400013736 3536
PGSC0003DMT400038335 3537
PGSC0003DMT400047618 3537
PGSC0003DMT400038389 3545
PGSC0003DMT400043340 3545
PGSC0003DMT400059235 3545
PGSC0003DMT400072046 3545
PGSC0003DMT400072047 3545
PGSC0003DMT400089791 3545
PGSC0003DMT400093900 3545
PGSC0003DMT400095305 3545
PGSC0003DMT400038414 3547
PGSC0003DMT400055595 3547
PGSC0003DMT400038467 3551
PGSC0003DMT400042671 3551
PGSC0003DMT400038856 3577
PGSC0003DMT400042401 3577
PGSC0003DMT400047088 3577
PGSC0003DMT400056723 3577
PGSC0003DMT400038892 3579
PGSC0003DMT400055484 3579
PGSC0003DMT400076841 3579
PGSC0003DMT400074299 3579
PGSC0003DMT400056956 3579
PGSC0003DMT400039026 3585
PGSC0003DMT400086060 3585
PGSC0003DMT400039040 3586
PGSC0003DMT400041542 3586
PGSC0003DMT400041543 3586
PGSC0003DMT400041545 3586
PGSC0003DMT400065645 3586
PGSC0003DMT400095146 3586
PGSC0003DMT400092306 3586
PGSC0003DMT400039171 3596
PGSC0003DMT400050455 3596
PGSC0003DMT400091543 3596
PGSC0003DMT400047698 3596
PGSC0003DMT400059106 3596
PGSC0003DMT400002032 3596
PGSC0003DMT400002033 3596
PGSC0003DMT400030844 3596
PGSC0003DMT400040162 3648
PGSC0003DMT400040214 3648
PGSC0003DMT400040588 3665
PGSC0003DMT400060193 3665
PGSC0003DMT400040723 3678
PGSC0003DMT400067949 3678
PGSC0003DMT400040871 3688
PGSC0003DMT400076949 3688
PGSC0003DMT400040947 3696
PGSC0003DMT400051382 3696
PGSC0003DMT400040990 3697
PGSC0003DMT400052715 3697
PGSC0003DMT400052720 3697
PGSC0003DMT400041443 3721
PGSC0003DMT400075922 3721
PGSC0003DMT400041460 3723
PGSC0003DMT400051358 3723
PGSC0003DMT400078356 3723
PGSC0003DMT400051356 3723
PGSC0003DMT400081719 3723
PGSC0003DMT400041554 3726
PGSC0003DMT400089976 3726
PGSC0003DMT400090341 3726
PGSC0003DMT400093719 3726
PGSC0003DMT400089219 3726
PGSC0003DMT400090817 3726
PGSC0003DMT400096016 3726
PGSC0003DMT400041614 3732
PGSC0003DMT400083785 3732
PGSC0003DMT400041701 3744
PGSC0003DMT400060046 3744
PGSC0003DMT400041985 3758
PGSC0003DMT400041986 3758
PGSC0003DMT400042043 3761
PGSC0003DMT400042051 3761
PGSC0003DMT400082086 3761
PGSC0003DMT400042080 3765
PGSC0003DMT400046552 3765
PGSC0003DMT400042400 3785
PGSC0003DMT400056725 3785
PGSC0003DMT400042787 3796
PGSC0003DMT400044333 3796
PGSC0003DMT400051816 3796
PGSC0003DMT400083090 3796
PGSC0003DMT400043056 3803
PGSC0003DMT400043059 3803
PGSC0003DMT400078620 3803
PGSC0003DMT400078621 3803
PGSC0003DMT400043310 3814
PGSC0003DMT400090196 3814
PGSC0003DMT400043649 3830
PGSC0003DMT400070883 3830
PGSC0003DMT400043687 3836
PGSC0003DMT400088876 3836
PGSC0003DMT400043775 3840
PGSC0003DMT400072333 3840
PGSC0003DMT400046500 3840
PGSC0003DMT400062773 3840
PGSC0003DMT400065412 3840
PGSC0003DMT400043801 3841
PGSC0003DMT400059869 3841
PGSC0003DMT400043852 3845
PGSC0003DMT400096938 3845
PGSC0003DMT400007199 3845
PGSC0003DMT400007200 3845
PGSC0003DMT400091092 3845
PGSC0003DMT400085817 3845
PGSC0003DMT400043907 3848
PGSC0003DMT400051070 3848
PGSC0003DMT400051062 3848
PGSC0003DMT400051072 3848
PGSC0003DMT400044564 3871
PGSC0003DMT400054712 3871
PGSC0003DMT400044917 3884
PGSC0003DMT400045647 3884
PGSC0003DMT400044924 3885
PGSC0003DMT400051479 3885
PGSC0003DMT400080894 3885
PGSC0003DMT400045065 3890
PGSC0003DMT400033422 3890
PGSC0003DMT400048045 3890
PGSC0003DMT400086252 3890
PGSC0003DMT400094217 3890
PGSC0003DMT400045120 3895
PGSC0003DMT400042903 3895
PGSC0003DMT400065386 3895
PGSC0003DMT400080175 3895
PGSC0003DMT400045463 3908
PGSC0003DMT400021901 3908
PGSC0003DMT400045868 3923
PGSC0003DMT400006741 3923
PGSC0003DMT400046093 3930
PGSC0003DMT400082398 3930
PGSC0003DMT400082400 3930
PGSC0003DMT400046602 3956
PGSC0003DMT400078175 3956
PGSC0003DMT400046821 3974
PGSC0003DMT400083878 3974
PGSC0003DMT400046827 3975
PGSC0003DMT400069409 3975
PGSC0003DMT400046993 3984
PGSC0003DMT400056932 3984
PGSC0003DMT400047177 3992
PGSC0003DMT400055827 3992
PGSC0003DMT400047311 4004
PGSC0003DMT400047315 4004
PGSC0003DMT400047317 4004
PGSC0003DMT400047340 4004
PGSC0003DMT400047341 4004
PGSC0003DMT400047343 4004
PGSC0003DMT400047316 4004
PGSC0003DMT400047338 4004
PGSC0003DMT400047339 4004
PGSC0003DMT400047342 4004
PGSC0003DMT400047335 4005
PGSC0003DMT400049671 4005
PGSC0003DMT400064470 4005
PGSC0003DMT400047464 4009
PGSC0003DMT400049974 4009
PGSC0003DMT400047709 4024
PGSC0003DMT400050460 4024
PGSC0003DMT400047862 4032
PGSC0003DMT400049911 4032
PGSC0003DMT400064917 4032
PGSC0003DMT400048692 4058
PGSC0003DMT400048679 4058
PGSC0003DMT400048681 4058
PGSC0003DMT400048684 4058
PGSC0003DMT400048685 4058
PGSC0003DMT400048706 4058
PGSC0003DMT400076054 4058
PGSC0003DMT400076055 4058
PGSC0003DMT400048686 4058
PGSC0003DMT400048699 4058
PGSC0003DMT400048703 4058
PGSC0003DMT400049163 4086
PGSC0003DMT400076170 4086
PGSC0003DMT400049442 4102
PGSC0003DMT400049444 4102
PGSC0003DMT400049494 4108
PGSC0003DMT400049601 4108
PGSC0003DMT400049602 4108
PGSC0003DMT400049672 4116
PGSC0003DMT400051898 4116
PGSC0003DMT400050027 4135
PGSC0003DMT400057995 4135
PGSC0003DMT400057996 4135
PGSC0003DMT400057997 4135
PGSC0003DMT400058003 4135
PGSC0003DMT400066741 4135
PGSC0003DMT400082043 4135
PGSC0003DMT400057994 4135
PGSC0003DMT400080633 4135
PGSC0003DMT400082044 4135
PGSC0003DMT400030423 4135
PGSC0003DMT400061832 4135
PGSC0003DMT400050047 4136
PGSC0003DMT400050050 4136
PGSC0003DMT400038551 4136
PGSC0003DMT400050059 4136
PGSC0003DMT400082328 4136
PGSC0003DMT400091796 4136
PGSC0003DMT400050302 4151
PGSC0003DMT400053998 4151
PGSC0003DMT400050762 4168
PGSC0003DMT400050790 4168
PGSC0003DMT400050868 4174
PGSC0003DMT400041627 4174
PGSC0003DMT400051049 4177
PGSC0003DMT400073398 4177
PGSC0003DMT400051474 4191
PGSC0003DMT400083955 4191
PGSC0003DMT400051852 4206
PGSC0003DMT400092910 4206
PGSC0003DMT400051879 4207
PGSC0003DMT400049741 4207
PGSC0003DMT400051944 4210
PGSC0003DMT400072000 4210
PGSC0003DMT400051956 4212
PGSC0003DMT400053195 4212
PGSC0003DMT400071822 4212
PGSC0003DMT400056655 4212
PGSC0003DMT400052310 4222
PGSC0003DMT400071169 4222
PGSC0003DMT400052568 4233
PGSC0003DMT400064924 4233
PGSC0003DMT400075256 4233
PGSC0003DMT400052767 4243
PGSC0003DMT400035770 4243
PGSC0003DMT400053174 4257
PGSC0003DMT400071190 4257
PGSC0003DMT400053256 4265
PGSC0003DMT400078135 4265
PGSC0003DMT400053257 4265
PGSC0003DMT400053258 4265
PGSC0003DMT400053281 4265
PGSC0003DMT400053282 4265
PGSC0003DMT400053259 4265
PGSC0003DMT400053260 4265
PGSC0003DMT400053261 4265
PGSC0003DMT400053306 4265
PGSC0003DMT400053661 4280
PGSC0003DMT400053668 4280
PGSC0003DMT400053728 4285
PGSC0003DMT400053747 4285
PGSC0003DMT400054252 4302
PGSC0003DMT400085313 4302
PGSC0003DMT400054676 4314
PGSC0003DMT400054677 4314
PGSC0003DMT400054951 4326
PGSC0003DMT400055052 4326
PGSC0003DMT400055102 4334
PGSC0003DMT400070751 4334
PGSC0003DMT400015145 4334
PGSC0003DMT400015148 4334
PGSC0003DMT400022476 4334
PGSC0003DMT400076890 4334
PGSC0003DMT400055474 4345
PGSC0003DMT400055477 4345
PGSC0003DMT400055954 4364
PGSC0003DMT400084505 4364
PGSC0003DMT400056201 4369
PGSC0003DMT400096195 4369
PGSC0003DMT400056260 4370
PGSC0003DMT400024306 4370
PGSC0003DMT400056446 4378
PGSC0003DMT400065114 4378
PGSC0003DMT400056447 4378
PGSC0003DMT400057488 4395
PGSC0003DMT400071667 4395
PGSC0003DMT400057622 4399
PGSC0003DMT400058708 4399
PGSC0003DMT400057816 4404
PGSC0003DMT400082343 4404
PGSC0003DMT400058172 4411
PGSC0003DMT400009035 4411
PGSC0003DMT400045846 4411
PGSC0003DMT400058974 4444
PGSC0003DMT400074262 4444
PGSC0003DMT400059032 4447
PGSC0003DMT400065238 4447
PGSC0003DMT400059108 4451
PGSC0003DMT400076843 4451
PGSC0003DMT400059155 4455
PGSC0003DMT400059156 4455
PGSC0003DMT400059180 4455
PGSC0003DMT400059187 4455
PGSC0003DMT400059277 4461
PGSC0003DMT400088082 4461
PGSC0003DMT400059466 4467
PGSC0003DMT400059467 4467
PGSC0003DMT400060129 4507
PGSC0003DMT400060409 4507
PGSC0003DMT400060192 4509
PGSC0003DMT400077599 4509
PGSC0003DMT400060318 4518
PGSC0003DMT400062668 4518
PGSC0003DMT400060578 4525
PGSC0003DMT400061955 4525
PGSC0003DMT400060978 4538
PGSC0003DMT400070037 4538
PGSC0003DMT400060980 4539
PGSC0003DMT400060982 4539
PGSC0003DMT400061130 4550
PGSC0003DMT400061132 4550
PGSC0003DMT400061134 4550
PGSC0003DMT400090292 4550
PGSC0003DMT400061998 4569
PGSC0003DMT400008041 4569
PGSC0003DMT400027384 4569
PGSC0003DMT400061991 4569
PGSC0003DMT400039787 4569
PGSC0003DMT400062270 4577
PGSC0003DMT400082439 4577
PGSC0003DMT400062308 4582
PGSC0003DMT400070429 4582
PGSC0003DMT400062549 4586
PGSC0003DMT400075731 4586
PGSC0003DMT400075747 4586
PGSC0003DMT400075774 4586
PGSC0003DMT400075881 4586
PGSC0003DMT400062553 4586
PGSC0003DMT400075763 4586
PGSC0003DMT400075886 4586
PGSC0003DMT400075743 4586
PGSC0003DMT400063593 4626
PGSC0003DMT400081310 4626
PGSC0003DMT400063820 4634
PGSC0003DMT400063821 4634
PGSC0003DMT400064512 4650
PGSC0003DMT400064513 4650
PGSC0003DMT400064553 4651
PGSC0003DMT400064554 4651
PGSC0003DMT400064555 4651
PGSC0003DMT400064933 4660
PGSC0003DMT400075264 4660
PGSC0003DMT400065689 4681
PGSC0003DMT400069477 4681
PGSC0003DMT400080501 4681
PGSC0003DMT400066157 4692
PGSC0003DMT400066508 4692
PGSC0003DMT400092909 4692
PGSC0003DMT400066654 4703
PGSC0003DMT400066656 4703
PGSC0003DMT400066758 4708
PGSC0003DMT400066759 4708
PGSC0003DMT400067780 4735
PGSC0003DMT400067781 4735
PGSC0003DMT400068079 4738
PGSC0003DMT400069250 4738
